Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
554.8979,0.0009,554.8975,0.0005,110c,,,14 949.177,-,32 965.519,6d2,a 3F,3,5f7s,y 3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
557.3160,0.0009,557.3164,0.0004,23h,,,13 236.422,-,31 174.570,6d2,a 3F,2,6d7p,z 3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
560.3769,0.0009,560.3764,0.0006,170,1.2e+07,D+,19 015.288,-,36 855.483,6d2,a 3P,1,6d7p,y 3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
562.5919,0.0009,562.5917,0.0005,40,,,19 202.966,-,36 972.914,6d2,a 3P,2,6d7p,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
562.7569,0.0009,562.7569,0.0010,200,4.0e+07,D+,19 015.288,-,36 780.02,6d2,a 3P,1,6d7p,y 3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
566.0930,0.0009,566.0914,0.0006,38h,4.0e+06,D+,36 972.914,-,54 633.004,6d7p,3F°,3,5f(<sup>2</sup>F°<sub>5/2</sub>)7p<sub>1/2</sub>,e 3F,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
566.3339,0.0009,566.3343,0.0005,200,1.6e+07,E,19 202.966,-,36 855.483,6d2,a 3P,2,6d7p,y 3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
573.2049,0.0009,573.2061,0.0007,3000cl,1.04e+07,B,4 739.632,-,22 180.527,6d7s,a 3D,1,7s7p,z 3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9296&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=9296&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
575.8967,0.0009,575.8968,0.0005,3600c,,,9 087.520,-,26 446.929,6d7s,a 1D,2,6d7p,y 3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
581.345,0.001,,,71h,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
590.1100,0.0009,590.1089,0.0005,33,,,19 202.966,-,36 144.296,6d2,a 3P,2,6d7p,z 3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
590.5139,0.0009,590.5149,0.0005,240,2.5e+06,E,14 949.177,-,31 878.859,6d2,a 3F,3,6d7p,z 1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
591.0851,0.0009,591.0841,0.0007,12000c,1.58e+07,B,5 267.148,-,22 180.527,6d7s,a 3D,2,7s7p,z 3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9296&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=9296&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
600.6269,0.0009,600.6277,0.0005,100,,,13 236.422,-,29 881.060,6d2,a 3F,2,5f7s,z 1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
616.1476,0.0009,616.1474,0.0005,23,,,14 949.177,-,31 174.570,6d2,a 3F,3,6d7p,z 3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
616.4750,0.0009,616.4743,0.0009,6000c,2.80e+07,B,4 739.632,-,20 956.42,6d7s,a 3D,1,7s7p,z 3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9296&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=9296&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
616.7831,0.0009,616.7832,0.0006,1000cl,8.1e+06,D+,16 756.852,-,32 965.519,6d2,a 3F,4,5f7s,y 3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
617.3350,0.0009,617.3361,0.0006,52,,,19 202.966,-,35 397.116,6d2,a 3P,2,6d7p,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
618.1740,0.0009,618.1746,0.0007,390,1.3e+07,D+,22 199.432,-,38 371.617,6d2,b 1D,2,6d7p,y 3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
624.2832,0.0009,624.2829,0.0006,3600c,,,13 236.422,-,29 250.371,6d2,a 3F,2,6d7p,z 1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
638.7390,0.0025,638.7387,0.0012,25,,,17 737.03,-,33 388.558,6d2,a 3P,0,6d7p,z 3D°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
642.458,0.001,,,30h,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
653.5809,0.0009,653.5811,0.0007,160,1.9e+06,E,20 848.202,-,36 144.296,6d2,a 1G,4,6d7p,z 3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
669.5232,0.0009,669.5231,0.0005,1600,1.0e+07,D+,14 949.177,-,29 881.060,6d2,a 3F,3,5f7s,z 1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
693.3992,0.0009,693.3998,0.0006,170c,,,16 756.852,-,31 174.570,6d2,a 3F,4,6d7p,z 3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
699.6089,0.0025,699.6142,0.0011,36,3.1e+06,D+,19 015.288,-,33 304.940,6d2,a 3P,1,6d7p,z 3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
756.7652,0.0009,756.7649,0.0007,2100,8.3e+06,D+,13 236.422,-,26 446.929,6d2,a 3F,2,6d7p,y 3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
761.7421,0.0009,761.7410,0.0006,31,,,16 756.852,-,29 881.060,6d2,a 3F,4,5f7s,z 1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
788.6822,0.0009,788.6821,0.0007,78,4.0e+06,E,19 202.966,-,31 878.859,6d2,a 3P,2,6d7p,z 1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u42&amp;element=Ac&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=2&amp;ref=7344&amp;type=
