Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
1 703.123,0.006,522.0,29172.887,35042.85,2p63d,2D,3/2,2p65p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,
1 703.840,0.006,5650.0,29172.887,35040.38,2p63d,2D,3/2,2p65p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,
1 846.531,0.006999999999999999,935000.0,29172.837,34586.92,2p63d,2D,5/2,2p64f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4740&amp;comment_code=c73&amp;element=Na&amp;spectr_charge=1&amp;ref=4740&amp;type=
1 846.531,0.006999999999999999,14000000.0,29172.837,34586.92,2p63d,2D,5/2,2p64f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4740&amp;comment_code=c73&amp;element=Na&amp;spectr_charge=1&amp;ref=4740&amp;type=
1 846.548,0.006999999999999999,13100000.0,29172.887,34586.92,2p63d,2D,3/2,2p64f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,
1 859.6365,0.001,0.36200000000000004,29172.837,34548.764,2p63d,2D,5/2,2p64d,2D,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=E2,
1 859.6365,0.001,3.24e-09,29172.837,34548.764,2p63d,2D,5/2,2p64d,2D,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=M1,
1 859.6486,0.001,4.1399999999999994e-08,29172.837,34548.729,2p63d,2D,5/2,2p64d,2D,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=M1,
1 859.6486,0.001,0.9640000000000001,29172.837,34548.729,2p63d,2D,5/2,2p64d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=E2,
1 859.6538,0.001,0.8440000000000001,29172.887,34548.764,2p63d,2D,3/2,2p64d,2D,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=E2,
