Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,,15 477.113727,0.000024,,6.3372e+02,AAA,[196 566.7118220],-,[197 212.82712336],1s8p,3P°,2,1s10d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,15 477.139480,0.000024,,9.5057e+03,AAA,[196 566.7128971],-,[197 212.82712336],1s8p,3P°,1,1s10d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,15 477.141955,0.000024,,5.7030e+03,AAA,[196 566.7118220],-,[197 212.82594494],1s8p,3P°,2,1s10d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,15 477.143965,0.000024,,2.2814e+04,AAA,[196 566.7118220],-,[197 212.82586104],1s8p,3P°,2,1s10d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,15 477.167708,0.000024,,1.7109e+04,AAA,[196 566.7128971],-,[197 212.82594494],1s8p,3P°,1,1s10d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,15 477.455862,0.000024,,1.2674e+04,AAA,[196 566.7261046],-,[197 212.82712336],1s8p,3P°,0,1s10d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 064.12635,0.00008,,1.4688e+04,AAA,[195 978.895183],-,[196 601.4002470],1s7s,1S,0,1s8p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 110.440035,0.000018,,1.0063e+04,AAA,[196 595.37405237],-,[197 216.0895622],1s8d,1D,2,1s10p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 173.5999033,0.0000018,,9.659e+02,AA,[196 595.06220247],-,[197 213.353742992],1s8d,3D,3,1s10f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 173.6041562,0.0000018,,7.452e+03,AA,[196 595.06236505],-,[197 213.353742992],1s8d,3D,2,1s10f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 173.6234366,0.0000018,,1.7457e+02,AAA,[196 595.06220247],-,[197 213.352843353],1s8d,3D,3,1s10f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 173.6276894,0.0000018,,6.1094e+03,AAA,[196 595.06236505],-,[197 213.352843353],1s8d,3D,2,1s10f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 173.6378464,0.0000018,,3.9278e+04,AAA,[196 595.06220247],-,[197 213.352292488],1s8d,3D,3,1s10f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 173.6455385,0.0000018,,3.3983e+03,AAA,[196 595.06220247],-,[197 213.351998435],1s8d,3D,3,1s10f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 173.6497914,0.0000018,,2.7462e+04,AAA,[196 595.06236505],-,[197 213.351998435],1s8d,3D,2,1s10f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 173.6879353,0.0000018,,3.2993e+04,AAA,[196 595.06466814],-,[197 213.352843353],1s8d,3D,1,1s10f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 181.7615558,0.0000008,,8.4274e+03,AAA,[196 595.37405237],-,[197 213.353742992],1s8d,1D,2,1s10f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 181.8072371,0.0000008,,8.4274e+03,AAA,[196 595.37405237],-,[197 213.351998435],1s8d,1D,2,1s10f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.4695161,0.0000003,,2.864e+03,AA,[196 596.078760123],-,[197 213.4210337290],1s8f,3F°,3,1s10g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.4751043,0.0000003,,3.1567e+03,AAA,[196 596.078760123],-,[197 213.4208207570],1s8f,3F°,3,1s10g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.4854141,0.0000003,,1.541e+03,AA,[196 596.079366013],-,[197 213.4210337290],1s8f,3F°,4,1s10g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.4910023,0.0000003,,6.5566e+01,AAA,[196 596.079366013],-,[197 213.4208207570],1s8f,3F°,4,1s10g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.4924253,0.0000003,,4.6085e+04,AAA,[196 596.078760123],-,[197 213.4201606340],1s8f,3F°,3,1s10g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.4992617,0.0000003,,5.1404e+04,AAA,[196 596.079366013],-,[197 213.4205059800],1s8f,3F°,4,1s10g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.5083233,0.0000003,,1.6715e+03,AAA,[196 596.079366013],-,[197 213.4201606340],1s8f,3F°,4,1s10g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.5192377,0.0000003,,4.7207e+04,AAA,[196 596.080442094],-,[197 213.4208207570],1s8f,3F°,2,1s10g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.5569576,0.0000003,,4.6999e+04,AAA,[196 596.082092602],-,[197 213.4210337290],1s8f,1F°,3,1s10g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.5625459,0.0000003,,9.739e+02,AA,[196 596.082092602],-,[197 213.4208207570],1s8f,1F°,3,1s10g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 198.5798671,0.0000003,,3.647e+03,AA,[196 596.082092602],-,[197 213.4201606340],1s8f,1F°,3,1s10g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.47854932,0.00000008,,1.851e+00,AA,[196 596.209656481],-,[197 213.437273674],1s8g,3G,4,1s10h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.48255914,0.00000008,,1.6026e+03,AAA,[196 596.209656481],-,[197 213.437120912],1s8g,3G,4,1s10h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.49385262,0.00000008,,6.1727e+04,AAA,[196 596.209656481],-,[197 213.436690665],1s8g,3G,4,1s10h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.49626622,0.00000008,,1.222e+03,AA,[196 596.210331441],-,[197 213.437273674],1s8g,3G,5,1s10h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.50027605,0.00000008,,3.1131e+01,AAA,[196 596.210331441],-,[197 213.437120912],1s8g,3G,5,1s10h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.50564930,0.00000008,,6.3040e+04,AAA,[196 596.210331441],-,[197 213.436916208],1s8g,3G,5,1s10h,3H°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.51156955,0.00000008,,1.2993e+03,AAA,[196 596.210331441],-,[197 213.436690665],1s8g,3G,5,1s10h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.51641476,0.00000008,,5.9927e+04,AAA,[196 596.210946275],-,[197 213.437120912],1s8g,3G,3,1s10h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.52331009,0.00000006,,6.1816e+04,AAA,[196 596.211361727],-,[197 213.437273674],1s8g,1G,4,1s10h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.52731993,0.00000006,,1.479e+03,AA,[196 596.211361727],-,[197 213.437120912],1s8g,1G,4,1s10h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 201.53861347,0.00000006,,1.376e+01,AA,[196 596.211361727],-,[197 213.436690665],1s8g,1G,4,1s10h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.167626680,0.000000018,,1.544e+00,AA,[196 596.241066328],-,[197 213.442432862],1s8h,3H°,5,1s10i,1I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.170633027,0.000000018,,1.2106e+03,AAA,[196 596.241066328],-,[197 213.442318339],1s8h,3H°,5,1s10i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.178569742,0.000000018,,7.0547e+04,AAA,[196 596.241066328],-,[197 213.442016000],1s8h,3H°,5,1s10i,3I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.179190606,0.000000018,,9.684e+02,AA,[196 596.241506841],-,[197 213.442432862],1s8h,3H°,6,1s10i,1I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.182196957,0.000000018,,1.6431e+01,AAA,[196 596.241506841],-,[197 213.442318339],1s8h,3H°,6,1s10i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.185980892,0.000000018,,7.1573e+04,AAA,[196 596.241506841],-,[197 213.442174195],1s8h,3H°,6,1s10i,3I,7,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.190133683,0.000000018,,1.0197e+03,AAA,[196 596.241506841],-,[197 213.442016000],1s8h,3H°,6,1s10i,3I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.192692693,0.000000018,,6.9207e+04,AAA,[196 596.241906662],-,[197 213.442318339],1s8h,3H°,4,1s10i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.197518592,0.000000018,,7.0603e+04,AAA,[196 596.242205021],-,[197 213.442432862],1s8h,1H°,5,1s10i,1I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.200524950,0.000000018,,1.139e+03,AA,[196 596.242205021],-,[197 213.442318339],1s8h,1H°,5,1s10i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.208461695,0.000000018,,6.240e+00,AA,[196 596.242205021],-,[197 213.442016000],1s8h,1H°,5,1s10i,3I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.537521340,0.000000008,,1.5270e+00,AAA,[196 596.254898015],-,[197 213.442174195],1s8k,3K°,7,1s10i,3I,7,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.541674312,0.000000008,,1.6713e+02,AAA,[196 596.254898015],-,[197 213.442016000],1s8k,3K°,7,1s10i,3I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.542222615,0.000000008,,1.679e+00,AA,[196 596.255335763],-,[197 213.442432862],1s8k,3K°,6,1s10i,1I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.543519371,0.000000008,,1.6590e+02,AAA,[196 596.255126492],-,[197 213.442174195],1s8k,3K°,8,1s10i,3I,7,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.545229102,0.000000008,,1.6890e+02,AAA,[196 596.255335763],-,[197 213.442318339],1s8k,3K°,6,1s10i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.546771736,0.000000008,,1.6721e+02,AAA,[196 596.255509048],-,[197 213.442432862],1s8k,1K°,7,1s10i,1I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.553166184,0.000000008,,1.7679e+00,AAA,[196 596.255335763],-,[197 213.442016000],1s8k,3K°,6,1s10i,3I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.553562330,0.000000008,,1.460e+00,AA,[196 596.255509048],-,[197 213.442174195],1s8k,1K°,7,1s10i,3I,7,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.574590455,0.000000013,,8.0287e+00,AAA,[196 596.251052062],-,[197 213.436916208],1s8i,3I,6,1s10h,3H°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.580511489,0.000000013,,6.5645e+02,AAA,[196 596.251052062],-,[197 213.436690665],1s8i,3I,6,1s10h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.580708355,0.000000013,,8.968e+00,AA,[196 596.251642570],-,[197 213.437273674],1s8i,3I,5,1s10h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.582701724,0.000000013,,6.5023e+02,AAA,[196 596.251361035],-,[197 213.436916208],1s8i,3I,7,1s10h,3H°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.584718719,0.000000013,,6.6600e+02,AAA,[196 596.251642570],-,[197 213.437120912],1s8i,3I,5,1s10h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.586580355,0.000000013,,6.5697e+02,AAA,[196 596.251866245],-,[197 213.437273674],1s8i,1I,6,1s10h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.595964694,0.000000013,,7.625e+00,AA,[196 596.251866245],-,[197 213.436916208],1s8i,1I,6,1s10h,3H°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.596013733,0.000000013,,9.5322e+00,AAA,[196 596.251642570],-,[197 213.436690665],1s8i,3I,5,1s10h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.74325023,0.00000004,,2.8131e+01,AAA,[196 596.241066328],-,[197 213.4205059800],1s8h,3H°,5,1s10g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.75145649,0.00000004,,3.201e+01,AA,[196 596.241906662],-,[197 213.4210337290],1s8h,3H°,4,1s10g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.75231656,0.00000004,,1.6335e+03,AAA,[196 596.241066328],-,[197 213.4201606340],1s8h,3H°,5,1s10g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.75481497,0.00000004,,1.6131e+03,AAA,[196 596.241506841],-,[197 213.4205059800],1s8h,3H°,6,1s10g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.75704763,0.00000004,,1.6682e+03,AAA,[196 596.241906662],-,[197 213.4208207570],1s8h,3H°,4,1s10g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.75928929,0.00000004,,1.6358e+03,AAA,[196 596.242205021],-,[197 213.4210337290],1s8h,1H°,5,1s10g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.76531145,0.00000004,,5.5147e-01,AAA,[196 596.241906662],-,[197 213.4205059800],1s8h,3H°,4,1s10g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.77314426,0.00000004,,2.647e+01,AA,[196 596.242205021],-,[197 213.4205059800],1s8h,1H°,5,1s10g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 202.77437781,0.00000004,,3.4716e+01,AAA,[196 596.241906662],-,[197 213.4201606340],1s8h,3H°,4,1s10g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.67142548,0.00000011,,2.732e+02,AA,[196 596.209656481],-,[197 213.353742992],1s8g,3G,4,1s10f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.70529025,0.00000011,,4.723e+01,AA,[196 596.210946275],-,[197 213.353742992],1s8g,3G,3,1s10f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.70950985,0.00000011,,8.6301e+01,AAA,[196 596.209656481],-,[197 213.352292488],1s8g,3G,4,1s10f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.71619836,0.00000011,,3.0937e+03,AAA,[196 596.211361727],-,[197 213.353742992],1s8g,1G,4,1s10f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.71723051,0.00000011,,3.0300e+03,AAA,[196 596.209656481],-,[197 213.351998435],1s8g,3G,4,1s10f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
